D:\Vivek\Python\SelfDrivingSimulator\training_data\IMG\center_2019_12_25_17_59_26_265.jpg, D:\Vivek\Python\SelfDrivingSimulator\training_data\IMG\left_2019_12_25_17_59_26_265.jpg, D:\Vivek\Python\SelfDrivingSimulator\training_data\IMG\right_2019_12_25_17_59_26_265.jpg, 0, 0, 0, 1.681937
D:\Vivek\Python\SelfDrivingSimulator\training_data\IMG\center_2019_12_25_17_59_26_370.jpg, D:\Vivek\Python\SelfDrivingSimulator\training_data\IMG\left_2019_12_25_17_59_26_370.jpg, D:\Vivek\Python\SelfDrivingSimulator\training_data\IMG\right_2019_12_25_17_59_26_370.jpg, 0, 0, 0, 1.660781
D:\Vivek\Python\SelfDrivingSimulator\training_data\IMG\center_2019_12_25_17_59_26_487.jpg, D:\Vivek\Python\SelfDrivingSimulator\training_data\IMG\left_2019_12_25_17_59_26_487.jpg, D:\Vivek\Python\SelfDrivingSimulator\training_data\IMG\right_2019_12_25_17_59_26_487.jpg, 0, 0, 0, 1.635726
D:\Vivek\Python\SelfDrivingSimulator\training_data\IMG\center_2019_12_25_17_59_26_587.jpg, D:\Vivek\Python\SelfDrivingSimulator\training_data\IMG\left_2019_12_25_17_59_26_587.jpg, D:\Vivek\Python\SelfDrivingSimulator\training_data\IMG\right_2019_12_25_17_59_26_587.jpg, 0, 0, 0, 1.615078
D:\Vivek\Python\SelfDrivingSimulator\training_data\IMG\center_2019_12_25_17_59_26_714.jpg, D:\Vivek\Python\SelfDrivingSimulator\training_data\IMG\left_2019_12_25_17_59_26_714.jpg, D:\Vivek\Python\SelfDrivingSimulator\training_data\IMG\right_2019_12_25_17_59_26_714.jpg, 0, 0, 0, 1.586518
D:\Vivek\Python\SelfDrivingSimulator\training_data\IMG\center_2019_12_25_17_59_26_838.jpg, D:\Vivek\Python\SelfDrivingSimulator\training_data\IMG\left_2019_12_25_17_59_26_838.jpg, D:\Vivek\Python\SelfDrivingSimulator\training_data\IMG\right_2019_12_25_17_59_26_838.jpg, 0, 0, 0, 1.562356
D:\Vivek\Python\SelfDrivingSimulator\training_data\IMG\center_2019_12_25_17_59_26_946.jpg, D:\Vivek\Python\SelfDrivingSimulator\training_data\IMG\left_2019_12_25_17_59_26_946.jpg, D:\Vivek\Python\SelfDrivingSimulator\training_data\IMG\right_2019_12_25_17_59_26_946.jpg, 0, 0, 0, 1.542443
D:\Vivek\Python\SelfDrivingSimulator\training_data\IMG\center_2019_12_25_17_59_27_096.jpg, D:\Vivek\Python\SelfDrivingSimulator\training_data\IMG\left_2019_12_25_17_59_27_096.jpg, D:\Vivek\Python\SelfDrivingSimulator\training_data\IMG\right_2019_12_25_17_59_27_096.jpg, -0.446882, 0, 0, 1.491817
D:\Vivek\Python\SelfDrivingSimulator\training_data\IMG\center_2019_12_25_17_59_27_196.jpg, D:\Vivek\Python\SelfDrivingSimulator\training_data\IMG\left_2019_12_25_17_59_27_196.jpg, D:\Vivek\Python\SelfDrivingSimulator\training_data\IMG\right_2019_12_25_17_59_27_196.jpg, -0.7473715, 0, 0, 1.458153
D:\Vivek\Python\SelfDrivingSimulator\training_data\IMG\center_2019_12_25_17_59_27_302.jpg, D:\Vivek\Python\SelfDrivingSimulator\training_data\IMG\left_2019_12_25_17_59_27_302.jpg, D:\Vivek\Python\SelfDrivingSimulator\training_data\IMG\right_2019_12_25_17_59_27_302.jpg, -1, 0, 0, 1.41298
D:\Vivek\Python\SelfDrivingSimulator\training_data\IMG\center_2019_12_25_17_59_27_423.jpg, D:\Vivek\Python\SelfDrivingSimulator\training_data\IMG\left_2019_12_25_17_59_27_423.jpg, D:\Vivek\Python\SelfDrivingSimulator\training_data\IMG\right_2019_12_25_17_59_27_423.jpg, -1, 0.1297648, 0, 1.437052
D:\Vivek\Python\SelfDrivingSimulator\training_data\IMG\center_2019_12_25_17_59_27_529.jpg, D:\Vivek\Python\SelfDrivingSimulator\training_data\IMG\left_2019_12_25_17_59_27_529.jpg, D:\Vivek\Python\SelfDrivingSimulator\training_data\IMG\right_2019_12_25_17_59_27_529.jpg, -1, 0.4045835, 0, 1.840783
D:\Vivek\Python\SelfDrivingSimulator\training_data\IMG\center_2019_12_25_17_59_27_667.jpg, D:\Vivek\Python\SelfDrivingSimulator\training_data\IMG\left_2019_12_25_17_59_27_667.jpg, D:\Vivek\Python\SelfDrivingSimulator\training_data\IMG\right_2019_12_25_17_59_27_667.jpg, -0.6135998, 0.06320003, 0, 1.979635
D:\Vivek\Python\SelfDrivingSimulator\training_data\IMG\center_2019_12_25_17_59_27_768.jpg, D:\Vivek\Python\SelfDrivingSimulator\training_data\IMG\left_2019_12_25_17_59_27_768.jpg, D:\Vivek\Python\SelfDrivingSimulator\training_data\IMG\right_2019_12_25_17_59_27_768.jpg, -0.2854586, 0, 0, 1.942911
D:\Vivek\Python\SelfDrivingSimulator\training_data\IMG\center_2019_12_25_17_59_27_889.jpg, D:\Vivek\Python\SelfDrivingSimulator\training_data\IMG\left_2019_12_25_17_59_27_889.jpg, D:\Vivek\Python\SelfDrivingSimulator\training_data\IMG\right_2019_12_25_17_59_27_889.jpg, 0, 0, 0, 1.909028
D:\Vivek\Python\SelfDrivingSimulator\training_data\IMG\center_2019_12_25_17_59_27_986.jpg, D:\Vivek\Python\SelfDrivingSimulator\training_data\IMG\left_2019_12_25_17_59_27_986.jpg, D:\Vivek\Python\SelfDrivingSimulator\training_data\IMG\right_2019_12_25_17_59_27_986.jpg, 0, 0.3017871, 0, 2.193574
D:\Vivek\Python\SelfDrivingSimulator\training_data\IMG\center_2019_12_25_17_59_28_086.jpg, D:\Vivek\Python\SelfDrivingSimulator\training_data\IMG\left_2019_12_25_17_59_28_086.jpg, D:\Vivek\Python\SelfDrivingSimulator\training_data\IMG\right_2019_12_25_17_59_28_086.jpg, 0, 0.6023324, 0, 2.805167
D:\Vivek\Python\SelfDrivingSimulator\training_data\IMG\center_2019_12_25_17_59_28_944.jpg, D:\Vivek\Python\SelfDrivingSimulator\training_data\IMG\left_2019_12_25_17_59_28_944.jpg, D:\Vivek\Python\SelfDrivingSimulator\training_data\IMG\right_2019_12_25_17_59_28_944.jpg, 0, 1, 0, 5.207574
D:\Vivek\Python\SelfDrivingSimulator\training_data\IMG\center_2019_12_25_17_59_29_654.jpg, D:\Vivek\Python\SelfDrivingSimulator\training_data\IMG\left_2019_12_25_17_59_29_654.jpg, D:\Vivek\Python\SelfDrivingSimulator\training_data\IMG\right_2019_12_25_17_59_29_654.jpg, 0, 1, 0, 9.075295
D:\Vivek\Python\SelfDrivingSimulator\training_data\IMG\center_2019_12_25_17_59_30_618.jpg, D:\Vivek\Python\SelfDrivingSimulator\training_data\IMG\left_2019_12_25_17_59_30_618.jpg, D:\Vivek\Python\SelfDrivingSimulator\training_data\IMG\right_2019_12_25_17_59_30_618.jpg, -1, 0, 0, 8.167267
D:\Vivek\Python\SelfDrivingSimulator\training_data\IMG\center_2019_12_25_17_59_31_082.jpg, D:\Vivek\Python\SelfDrivingSimulator\training_data\IMG\left_2019_12_25_17_59_31_082.jpg, D:\Vivek\Python\SelfDrivingSimulator\training_data\IMG\right_2019_12_25_17_59_31_082.jpg, -0.4598838, 0, 0, 8.039111
D:\Vivek\Python\SelfDrivingSimulator\training_data\IMG\center_2019_12_25_17_59_31_960.jpg, D:\Vivek\Python\SelfDrivingSimulator\training_data\IMG\left_2019_12_25_17_59_31_960.jpg, D:\Vivek\Python\SelfDrivingSimulator\training_data\IMG\right_2019_12_25_17_59_31_960.jpg, 0, 0, 0, 7.712944
D:\Vivek\Python\SelfDrivingSimulator\training_data\IMG\center_2019_12_25_17_59_31_992.jpg, D:\Vivek\Python\SelfDrivingSimulator\training_data\IMG\left_2019_12_25_17_59_31_992.jpg, D:\Vivek\Python\SelfDrivingSimulator\training_data\IMG\right_2019_12_25_17_59_31_992.jpg, 0, 0, 0, 7.446291
D:\Vivek\Python\SelfDrivingSimulator\training_data\IMG\center_2019_12_25_17_59_32_100.jpg, D:\Vivek\Python\SelfDrivingSimulator\training_data\IMG\left_2019_12_25_17_59_32_100.jpg, D:\Vivek\Python\SelfDrivingSimulator\training_data\IMG\right_2019_12_25_17_59_32_100.jpg, 0, 0, 0, 7.368534
D:\Vivek\Python\SelfDrivingSimulator\training_data\IMG\center_2019_12_25_17_59_32_278.jpg, D:\Vivek\Python\SelfDrivingSimulator\training_data\IMG\left_2019_12_25_17_59_32_278.jpg, D:\Vivek\Python\SelfDrivingSimulator\training_data\IMG\right_2019_12_25_17_59_32_278.jpg, 0, 0, 0, 7.27625
D:\Vivek\Python\SelfDrivingSimulator\training_data\IMG\center_2019_12_25_17_59_32_330.jpg, D:\Vivek\Python\SelfDrivingSimulator\training_data\IMG\left_2019_12_25_17_59_32_330.jpg, D:\Vivek\Python\SelfDrivingSimulator\training_data\IMG\right_2019_12_25_17_59_32_330.jpg, 0, 0, 0, 7.185074
D:\Vivek\Python\SelfDrivingSimulator\training_data\IMG\center_2019_12_25_17_59_32_522.jpg, D:\Vivek\Python\SelfDrivingSimulator\training_data\IMG\left_2019_12_25_17_59_32_522.jpg, D:\Vivek\Python\SelfDrivingSimulator\training_data\IMG\right_2019_12_25_17_59_32_522.jpg, 0, 0, 0, 7.080086
D:\Vivek\Python\SelfDrivingSimulator\training_data\IMG\center_2019_12_25_17_59_32_578.jpg, D:\Vivek\Python\SelfDrivingSimulator\training_data\IMG\left_2019_12_25_17_59_32_578.jpg, D:\Vivek\Python\SelfDrivingSimulator\training_data\IMG\right_2019_12_25_17_59_32_578.jpg, -0.0652702, 0, 0, 7.00435
D:\Vivek\Python\SelfDrivingSimulator\training_data\IMG\center_2019_12_25_17_59_32_688.jpg, D:\Vivek\Python\SelfDrivingSimulator\training_data\IMG\left_2019_12_25_17_59_32_688.jpg, D:\Vivek\Python\SelfDrivingSimulator\training_data\IMG\right_2019_12_25_17_59_32_688.jpg, -0.3942617, 0, 0, 6.875358
D:\Vivek\Python\SelfDrivingSimulator\training_data\IMG\center_2019_12_25_17_59_32_821.jpg, D:\Vivek\Python\SelfDrivingSimulator\training_data\IMG\left_2019_12_25_17_59_32_821.jpg, D:\Vivek\Python\SelfDrivingSimulator\training_data\IMG\right_2019_12_25_17_59_32_821.jpg, -0.7860135, 0, 0, 6.637394
D:\Vivek\Python\SelfDrivingSimulator\training_data\IMG\center_2019_12_25_17_59_32_929.jpg, D:\Vivek\Python\SelfDrivingSimulator\training_data\IMG\left_2019_12_25_17_59_32_929.jpg, D:\Vivek\Python\SelfDrivingSimulator\training_data\IMG\right_2019_12_25_17_59_32_929.jpg, -1, 0, 0, 6.454741
D:\Vivek\Python\SelfDrivingSimulator\training_data\IMG\center_2019_12_25_17_59_33_040.jpg, D:\Vivek\Python\SelfDrivingSimulator\training_data\IMG\left_2019_12_25_17_59_33_040.jpg, D:\Vivek\Python\SelfDrivingSimulator\training_data\IMG\right_2019_12_25_17_59_33_040.jpg, -0.7147189, 0, 0, 6.417572
D:\Vivek\Python\SelfDrivingSimulator\training_data\IMG\center_2019_12_25_17_59_33_142.jpg, D:\Vivek\Python\SelfDrivingSimulator\training_data\IMG\left_2019_12_25_17_59_33_142.jpg, D:\Vivek\Python\SelfDrivingSimulator\training_data\IMG\right_2019_12_25_17_59_33_142.jpg, -0.3607807, 0, 0, 6.371826
D:\Vivek\Python\SelfDrivingSimulator\training_data\IMG\center_2019_12_25_17_59_33_258.jpg, D:\Vivek\Python\SelfDrivingSimulator\training_data\IMG\left_2019_12_25_17_59_33_258.jpg, D:\Vivek\Python\SelfDrivingSimulator\training_data\IMG\right_2019_12_25_17_59_33_258.jpg, -0.01686513, 0, 0, 6.260594
D:\Vivek\Python\SelfDrivingSimulator\training_data\IMG\center_2019_12_25_17_59_33_363.jpg, D:\Vivek\Python\SelfDrivingSimulator\training_data\IMG\left_2019_12_25_17_59_33_363.jpg, D:\Vivek\Python\SelfDrivingSimulator\training_data\IMG\right_2019_12_25_17_59_33_363.jpg, 0, 0, 0, 6.196806
D:\Vivek\Python\SelfDrivingSimulator\training_data\IMG\center_2019_12_25_17_59_33_478.jpg, D:\Vivek\Python\SelfDrivingSimulator\training_data\IMG\left_2019_12_25_17_59_33_478.jpg, D:\Vivek\Python\SelfDrivingSimulator\training_data\IMG\right_2019_12_25_17_59_33_478.jpg, 0, 0.397238, 0, 6.557502
D:\Vivek\Python\SelfDrivingSimulator\training_data\IMG\center_2019_12_25_17_59_33_587.jpg, D:\Vivek\Python\SelfDrivingSimulator\training_data\IMG\left_2019_12_25_17_59_33_587.jpg, D:\Vivek\Python\SelfDrivingSimulator\training_data\IMG\right_2019_12_25_17_59_33_587.jpg, 0, 0.7188065, 0, 7.502351
D:\Vivek\Python\SelfDrivingSimulator\training_data\IMG\center_2019_12_25_17_59_33_694.jpg, D:\Vivek\Python\SelfDrivingSimulator\training_data\IMG\left_2019_12_25_17_59_33_694.jpg, D:\Vivek\Python\SelfDrivingSimulator\training_data\IMG\right_2019_12_25_17_59_33_694.jpg, 0, 0.6912252, 0, 8.373238
D:\Vivek\Python\SelfDrivingSimulator\training_data\IMG\center_2019_12_25_17_59_33_805.jpg, D:\Vivek\Python\SelfDrivingSimulator\training_data\IMG\left_2019_12_25_17_59_33_805.jpg, D:\Vivek\Python\SelfDrivingSimulator\training_data\IMG\right_2019_12_25_17_59_33_805.jpg, -0.07429438, 0.3575346, 0, 8.897411
D:\Vivek\Python\SelfDrivingSimulator\training_data\IMG\center_2019_12_25_17_59_33_939.jpg, D:\Vivek\Python\SelfDrivingSimulator\training_data\IMG\left_2019_12_25_17_59_33_939.jpg, D:\Vivek\Python\SelfDrivingSimulator\training_data\IMG\right_2019_12_25_17_59_33_939.jpg, -0.4747741, 0, 0, 8.694393
D:\Vivek\Python\SelfDrivingSimulator\training_data\IMG\center_2019_12_25_17_59_34_047.jpg, D:\Vivek\Python\SelfDrivingSimulator\training_data\IMG\left_2019_12_25_17_59_34_047.jpg, D:\Vivek\Python\SelfDrivingSimulator\training_data\IMG\right_2019_12_25_17_59_34_047.jpg, -0.1481563, 0, 0, 8.597974
D:\Vivek\Python\SelfDrivingSimulator\training_data\IMG\center_2019_12_25_17_59_34_215.jpg, D:\Vivek\Python\SelfDrivingSimulator\training_data\IMG\left_2019_12_25_17_59_34_215.jpg, D:\Vivek\Python\SelfDrivingSimulator\training_data\IMG\right_2019_12_25_17_59_34_215.jpg, 0, 0.2043275, 0, 8.578156
D:\Vivek\Python\SelfDrivingSimulator\training_data\IMG\center_2019_12_25_17_59_34_328.jpg, D:\Vivek\Python\SelfDrivingSimulator\training_data\IMG\left_2019_12_25_17_59_34_328.jpg, D:\Vivek\Python\SelfDrivingSimulator\training_data\IMG\right_2019_12_25_17_59_34_328.jpg, 0, 0.543308, 0, 9.057358
D:\Vivek\Python\SelfDrivingSimulator\training_data\IMG\center_2019_12_25_17_59_34_659.jpg, D:\Vivek\Python\SelfDrivingSimulator\training_data\IMG\left_2019_12_25_17_59_34_659.jpg, D:\Vivek\Python\SelfDrivingSimulator\training_data\IMG\right_2019_12_25_17_59_34_659.jpg, 0, 1, 0, 12.52427
D:\Vivek\Python\SelfDrivingSimulator\training_data\IMG\center_2019_12_25_17_59_34_789.jpg, D:\Vivek\Python\SelfDrivingSimulator\training_data\IMG\left_2019_12_25_17_59_34_789.jpg, D:\Vivek\Python\SelfDrivingSimulator\training_data\IMG\right_2019_12_25_17_59_34_789.jpg, -0.4026614, 0.5973387, 0, 13.1866
D:\Vivek\Python\SelfDrivingSimulator\training_data\IMG\center_2019_12_25_17_59_35_311.jpg, D:\Vivek\Python\SelfDrivingSimulator\training_data\IMG\left_2019_12_25_17_59_35_311.jpg, D:\Vivek\Python\SelfDrivingSimulator\training_data\IMG\right_2019_12_25_17_59_35_311.jpg, 0, 0, 0, 12.81019
D:\Vivek\Python\SelfDrivingSimulator\training_data\IMG\center_2019_12_25_17_59_35_494.jpg, D:\Vivek\Python\SelfDrivingSimulator\training_data\IMG\left_2019_12_25_17_59_35_494.jpg, D:\Vivek\Python\SelfDrivingSimulator\training_data\IMG\right_2019_12_25_17_59_35_494.jpg, 0, 0, 0, 12.50906
D:\Vivek\Python\SelfDrivingSimulator\training_data\IMG\center_2019_12_25_17_59_35_622.jpg, D:\Vivek\Python\SelfDrivingSimulator\training_data\IMG\left_2019_12_25_17_59_35_622.jpg, D:\Vivek\Python\SelfDrivingSimulator\training_data\IMG\right_2019_12_25_17_59_35_622.jpg, 0, 0, 0, 12.35408
D:\Vivek\Python\SelfDrivingSimulator\training_data\IMG\center_2019_12_25_17_59_35_769.jpg, D:\Vivek\Python\SelfDrivingSimulator\training_data\IMG\left_2019_12_25_17_59_35_769.jpg, D:\Vivek\Python\SelfDrivingSimulator\training_data\IMG\right_2019_12_25_17_59_35_769.jpg, 0, 0, 0, 12.23402
D:\Vivek\Python\SelfDrivingSimulator\training_data\IMG\center_2019_12_25_17_59_35_888.jpg, D:\Vivek\Python\SelfDrivingSimulator\training_data\IMG\left_2019_12_25_17_59_35_888.jpg, D:\Vivek\Python\SelfDrivingSimulator\training_data\IMG\right_2019_12_25_17_59_35_888.jpg, 0, 0, 0, 12.08623
D:\Vivek\Python\SelfDrivingSimulator\training_data\IMG\center_2019_12_25_17_59_36_017.jpg, D:\Vivek\Python\SelfDrivingSimulator\training_data\IMG\left_2019_12_25_17_59_36_017.jpg, D:\Vivek\Python\SelfDrivingSimulator\training_data\IMG\right_2019_12_25_17_59_36_017.jpg, -0.2558261, 0, 0, 11.83291
D:\Vivek\Python\SelfDrivingSimulator\training_data\IMG\center_2019_12_25_17_59_36_144.jpg, D:\Vivek\Python\SelfDrivingSimulator\training_data\IMG\left_2019_12_25_17_59_36_144.jpg, D:\Vivek\Python\SelfDrivingSimulator\training_data\IMG\right_2019_12_25_17_59_36_144.jpg, -0.6429697, 0, 0, 11.60416
D:\Vivek\Python\SelfDrivingSimulator\training_data\IMG\center_2019_12_25_17_59_36_262.jpg, D:\Vivek\Python\SelfDrivingSimulator\training_data\IMG\left_2019_12_25_17_59_36_262.jpg, D:\Vivek\Python\SelfDrivingSimulator\training_data\IMG\right_2019_12_25_17_59_36_262.jpg, -0.9753276, 0, 0, 11.28739
D:\Vivek\Python\SelfDrivingSimulator\training_data\IMG\center_2019_12_25_17_59_36_358.jpg, D:\Vivek\Python\SelfDrivingSimulator\training_data\IMG\left_2019_12_25_17_59_36_358.jpg, D:\Vivek\Python\SelfDrivingSimulator\training_data\IMG\right_2019_12_25_17_59_36_358.jpg, -0.6636602, 0, 0, 11.19972
D:\Vivek\Python\SelfDrivingSimulator\training_data\IMG\center_2019_12_25_17_59_36_480.jpg, D:\Vivek\Python\SelfDrivingSimulator\training_data\IMG\left_2019_12_25_17_59_36_480.jpg, D:\Vivek\Python\SelfDrivingSimulator\training_data\IMG\right_2019_12_25_17_59_36_480.jpg, -0.2980045, 0, 0, 11.0715
D:\Vivek\Python\SelfDrivingSimulator\training_data\IMG\center_2019_12_25_17_59_36_597.jpg, D:\Vivek\Python\SelfDrivingSimulator\training_data\IMG\left_2019_12_25_17_59_36_597.jpg, D:\Vivek\Python\SelfDrivingSimulator\training_data\IMG\right_2019_12_25_17_59_36_597.jpg, 0, 0, 0, 10.92629
D:\Vivek\Python\SelfDrivingSimulator\training_data\IMG\center_2019_12_25_17_59_36_757.jpg, D:\Vivek\Python\SelfDrivingSimulator\training_data\IMG\left_2019_12_25_17_59_36_757.jpg, D:\Vivek\Python\SelfDrivingSimulator\training_data\IMG\right_2019_12_25_17_59_36_757.jpg, 0, 0, 0, 10.74784
D:\Vivek\Python\SelfDrivingSimulator\training_data\IMG\center_2019_12_25_17_59_36_867.jpg, D:\Vivek\Python\SelfDrivingSimulator\training_data\IMG\left_2019_12_25_17_59_36_867.jpg, D:\Vivek\Python\SelfDrivingSimulator\training_data\IMG\right_2019_12_25_17_59_36_867.jpg, 0, 0, 0, 10.64078
D:\Vivek\Python\SelfDrivingSimulator\training_data\IMG\center_2019_12_25_17_59_37_048.jpg, D:\Vivek\Python\SelfDrivingSimulator\training_data\IMG\left_2019_12_25_17_59_37_048.jpg, D:\Vivek\Python\SelfDrivingSimulator\training_data\IMG\right_2019_12_25_17_59_37_048.jpg, 0, 0, 0, 10.45106
D:\Vivek\Python\SelfDrivingSimulator\training_data\IMG\center_2019_12_25_17_59_37_152.jpg, D:\Vivek\Python\SelfDrivingSimulator\training_data\IMG\left_2019_12_25_17_59_37_152.jpg, D:\Vivek\Python\SelfDrivingSimulator\training_data\IMG\right_2019_12_25_17_59_37_152.jpg, -0.319422, 0, 0, 10.28436
D:\Vivek\Python\SelfDrivingSimulator\training_data\IMG\center_2019_12_25_17_59_37_279.jpg, D:\Vivek\Python\SelfDrivingSimulator\training_data\IMG\left_2019_12_25_17_59_37_279.jpg, D:\Vivek\Python\SelfDrivingSimulator\training_data\IMG\right_2019_12_25_17_59_37_279.jpg, 0, 0, 0, 10.15917
